,MAX_AVG_NPV_solved,min_MAX_NPV_solved
0,2645293.973480094,2639887.4378741016
1,2642024.7755203135,2639038.978375986
2,2640712.919746454,2636359.4285960877
3,2649204.224223278,2641475.5174573045
4,2640875.8609154057,2637546.3122836677
5,2642675.638341492,2635813.354099022
6,2639230.5608896185,2633222.3442611163
7,2637562.1178535526,2632267.4058854035
8,2641077.52005731,2639420.778399341
9,2639671.3758407678,2637176.660161701
10,2644153.9869701946,2641761.846127391
11,2634997.3199866954,2633143.921172161
12,2641229.8817609414,2636988.9866543147
13,2643230.2895611012,2634425.342570929
14,2635107.1417344566,2633246.2913136426
15,2642792.97694185,2638909.418374741
16,2650752.1835811166,2644784.890593872
17,2644922.5990894735,2637248.8080122834
18,2638885.9314452633,2635873.7325944677
19,2643728.3706653174,2640835.1389585133
20,2639364.7779569994,2635059.1488636443
21,2643049.618554881,2635618.339389532
22,2636118.1932272865,2629825.8158357255
23,2642327.7137861117,2637231.9535130616
24,2639815.3816860076,2637093.2953567775
25,2642425.9204037497,2635427.630421503
26,2642369.3605026454,2637080.2599096484
27,2639751.6618936313,2637304.332124028
28,2638388.0752579197,2636096.857622985
29,2638523.205422307,2634914.1785678496
30,2646270.196244512,2638461.2965324167
31,2637833.321191561,2632468.1162555753
32,2645137.794645052,2640066.0183875146
33,2650366.3053831086,2645605.744662188
34,2643911.278152558,2637528.129210308
35,2640984.803565951,2635956.621954371
36,2638211.2497543395,2636144.6492622094
37,2647235.7492098175,2642768.235014035
38,2643291.8160643843,2636829.8975360943
39,2644139.936158936,2637538.6421713186
40,2638991.1250876533,2637115.3095429502
41,2638431.0427362197,2631838.5842788806
42,2645186.788974911,2637377.8892628155
43,2635622.8188243443,2633979.180619808
44,2638908.2707135743,2633626.0894918693
45,2637794.750853723,2634874.814761678
46,2644227.9043877134,2641835.7635449097
47,2644680.1616004077,2639874.9946741485
48,2638141.976323081,2635888.499335795
49,2641521.822849203,2636921.7066203468
50,2637736.943279376,2635510.58171546
51,2644108.0451835124,2638476.8714247323
52,2648618.020563695,2645204.59857333
53,2652016.3914480796,2646317.5386562278
54,2643445.9948173645,2636955.546586445
55,2641935.112938753,2638493.9998348216
56,2636696.5698332745,2631364.921638616
57,2640100.0371013912,2634672.1682864437
58,2644526.0521662203,2637351.485308407
59,2643658.959906443,2638409.0537381736
60,2639608.80681925,2636757.9017312247
61,2646765.9790535416,2638436.9086867105
62,2641551.1834980138,2636224.9728351464
63,2637526.3288311195,2635289.643687685
64,2643412.758034621,2638988.823946031
65,2635461.2484372486,2633741.006469513
66,2644886.8041112693,2638503.0971031142
67,2649577.419372695,2644519.452350421
68,2640276.547533282,2638023.0705459965
69,2639196.3542555897,2634219.0709449304
70,2642854.7294023866,2636659.705233332
71,2651982.212361729,2644323.1913530747
72,2640981.0733162044,2635848.541407859
73,2636176.6338814003,2634255.374255715
74,2638416.3070569076,2636328.7108826633
75,2641408.3644073107,2638946.6864533247
76,2644571.134204891,2642053.1521765534
77,2639657.9342163904,2636245.185803744
78,2643361.8111149594,2639595.327778531
79,2640915.338032908,2638523.326879188
80,2633043.465148244,2632385.899244466
81,2642770.933178682,2633992.03464262
82,2641919.5733391126,2636203.8029558524
83,2638229.8667937964,2633850.4975402122
84,2641119.1165358378,2636662.6975602396
85,2641633.221925664,2637866.7385892356
86,2642488.9579612114,2638616.6295401487
87,2636181.539689553,2633745.910189678
88,2643933.307718864,2640626.3185026753
89,2637121.100026051,2632320.08609024
90,2639525.4325432284,2635510.0938133053
91,2649941.326344122,2643541.3926603696
92,2643466.429995099,2635250.6527730115
93,2636482.3114344506,2631931.0700447336
94,2642542.138922085,2636433.3799748034
95,2636384.348547089,2633581.548140287
96,2643901.7718782807,2637936.288156256
97,2640655.528629734,2636982.55488032
98,2639202.144059201,2636372.3502324764
99,2652424.267161074,2645886.8240914014
